Material,Space Group,Z_media,Z_media_pon,Z_std,Z_std_pon,Z_minimo,Z_maximo,Electronegativity_media,Electronegativity_media_pon,Electronegativity_std,Electronegativity_std_pon,Electronegativity_minimo,Electronegativity_maximo,IonizationPotential_media,IonizationPotential_media_pon,IonizationPotential_std,IonizationPotential_std_pon,IonizationPotential_minimo,IonizationPotential_maximo,ElectronAffinity_media,ElectronAffinity_media_pon,ElectronAffinity_std,ElectronAffinity_std_pon,ElectronAffinity_minimo,ElectronAffinity_maximo,HOMO_media,HOMO_media_pon,HOMO_std,HOMO_std_pon,HOMO_minimo,HOMO_maximo,LUMO_media,LUMO_media_pon,LUMO_std,LUMO_std_pon,LUMO_minimo,LUMO_maximo,r_s_orbital_media,r_s_orbital_media_pon,r_s_orbital_std,r_s_orbital_std_pon,r_s_orbital_minimo,r_s_orbital_maximo,r_p_orbital_media,r_p_orbital_media_pon,r_p_orbital_std,r_p_orbital_std_pon,r_p_orbital_minimo,r_p_orbital_maximo,r_d_orbital_media,r_d_orbital_media_pon,r_d_orbital_std,r_d_orbital_std_pon,r_d_orbital_minimo,r_d_orbital_maximo,r_atomic_nonbonded_media,r_atomic_nonbonded_media_pon,r_atomic_nonbonded_std,r_atomic_nonbonded_std_pon,r_atomic_nonbonded_minimo,r_atomic_nonbonded_maximo,r_valence_lastorbital_media,r_valence_lastorbital_media_pon,r_valence_lastorbital_std,r_valence_lastorbital_std_pon,r_valence_lastorbital_minimo,r_valence_lastorbital_maximo,r_covalent_media,r_covalent_media_pon,r_covalent_std,r_covalent_std_pon,r_covalent_minimo,r_covalent_maximo,Valence_media,Valence_media_pon,Valence_std,Valence_std_pon,Valence_minimo,Valence_maximo,PeriodicColumn_media,PeriodicColumn_media_pon,PeriodicColumn_std,PeriodicColumn_std_pon,PeriodicColumn_minimo,PeriodicColumn_maximo,PeriodicColumn_upto18_media,PeriodicColumn_upto18_media_pon,PeriodicColumn_upto18_std,PeriodicColumn_upto18_std_pon,PeriodicColumn_upto18_minimo,PeriodicColumn_upto18_maximo,NumberUnfilledOrbitals_media,NumberUnfilledOrbitals_media_pon,NumberUnfilledOrbitals_std,NumberUnfilledOrbitals_std_pon,NumberUnfilledOrbitals_minimo,NumberUnfilledOrbitals_maximo,Polarizability_media,Polarizability_media_pon,Polarizability_std,Polarizability_std_pon,Polarizability_minimo,Polarizability_maximo,target
MoBr2,P-3m1,38.5,37.333333333333336,3.5,1.1666666666666643,35.0,42.0,2.56,2.6933333333333334,0.3999999999999999,-0.1333333333333333,2.16,2.96,-9.6856,-10.6252,2.8188000000000004,0.9395999999999995,-12.5044,-6.8668,-2.53555,-2.862033333333333,0.97945,0.3264833333333331,-3.515,-1.5561,-6.0884,-6.678433333333333,1.7701000000000002,0.5900333333333334,-7.8585,-4.3183,2.6424,3.5680333333333336,2.7769,-0.9256333333333338,-0.1345,5.4193,1.1466,1.0148666666666666,0.39520000000000005,0.13173333333333342,0.7514,1.5418,1.2730000000000001,1.1431333333333333,0.38960000000000006,0.12986666666666669,0.8834,1.6626,0.47759999999999997,0.39443333333333336,0.2495,0.08316666666666662,0.2281,0.7271,1.295,1.2433333333333332,0.15500000000000003,0.05166666666666675,1.14,1.45,0.80525,0.8313,0.07815,-0.026050000000000073,0.7271,0.8834,1.37,1.3133333333333332,0.17000000000000004,0.056666666666666754,1.2,1.54,11.5,13.333333333333334,5.5,-1.833333333333334,6.0,17.0,6.5,6.666666666666667,0.5,-0.16666666666666696,6.0,7.0,11.5,13.333333333333334,5.5,-1.833333333333334,6.0,17.0,3.5,2.6666666666666665,2.5,0.8333333333333335,1.0,6.0,53.9,43.199999999999996,32.099999999999994,10.700000000000005,21.8,86.0,1
MoH2,P-6m2,21.5,14.666666666666666,20.5,6.833333333333335,1.0,42.0,2.18,2.186666666666667,0.020000000000000018,-0.006666666666666821,2.16,2.2,-9.77505,-10.744466666666666,2.90825,0.9694166666666666,-12.6833,-6.8668,-1.5417,-1.5369000000000002,0.014399999999999968,-0.0047999999999999154,-1.5561,-1.5273,-5.4054,-5.767766666666667,1.0871,0.36236666666666695,-6.4925,-4.3183,0.29525,0.43849999999999995,0.42975,-0.14324999999999996,-0.1345,0.725,0.9641500000000001,0.7716,0.57765,0.19255000000000008,0.3865,1.5418,,,,,,,,,,,,,0.9099999999999999,0.73,0.5399999999999999,0.18,0.37,1.45,0.5568,0.5000333333333333,0.17029999999999998,0.05676666666666666,0.3865,0.7271,0.925,0.7200000000000001,0.615,0.20499999999999993,0.31,1.54,3.5,2.6666666666666665,2.5,0.8333333333333335,1.0,6.0,3.5,2.6666666666666665,2.5,0.8333333333333335,1.0,6.0,3.5,2.6666666666666665,2.5,0.8333333333333335,1.0,6.0,3.5,2.6666666666666665,2.5,0.8333333333333335,1.0,6.0,45.25355371185,31.671404949133333,40.74644628815,13.582148762716667,4.5071074237,86.0,1
MoO2,P-3m1,25.0,19.333333333333332,17.0,5.666666666666668,8.0,42.0,2.8,3.013333333333333,0.6399999999999999,-0.21333333333333315,2.16,3.44,-11.586400000000001,-13.1596,4.719600000000001,1.573199999999999,-16.306,-6.8668,-2.1866,-2.3967666666666667,0.6305,0.21016666666666672,-2.8171,-1.5561,-6.6744,-7.459766666666667,2.3561,0.785366666666667,-9.0305,-4.3183,2.03695,2.760766666666667,2.17145,-0.723816666666667,-0.1345,4.2084,1.0013,0.8211333333333334,0.5405000000000001,0.18016666666666664,0.4608,1.5418,1.0479500000000002,0.8430666666666667,0.61465,0.2048833333333333,0.4333,1.6626,0.9010499999999999,0.9590333333333333,0.17395,-0.05798333333333333,0.7271,1.075,1.0899999999999999,0.9700000000000001,0.36,0.11999999999999988,0.73,1.45,0.5802,0.5312333333333333,0.14689999999999998,0.04896666666666666,0.4333,0.7271,1.1,0.9533333333333335,0.44,0.14666666666666656,0.66,1.54,6.0,6.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,6.0,6.0,11.0,12.666666666666666,5.0,-1.666666666666666,6.0,16.0,4.0,3.3333333333333335,2.0,0.6666666666666665,2.0,6.0,45.62,32.160000000000004,40.379999999999995,13.459999999999997,5.24,86.0,1
MoS2,P-4m2,29.0,24.666666666666668,13.0,4.333333333333332,16.0,42.0,2.37,2.44,0.20999999999999996,-0.06999999999999984,2.16,2.58,-9.2958,-10.105466666666667,2.4290000000000003,0.8096666666666668,-11.7248,-6.8668,-2.0775,-2.2513,0.5214,0.17380000000000007,-2.5989,-1.5561,-5.663349999999999,-6.1117,1.34505,0.44835,-7.0084,-4.3183,2.2525,3.048166666666667,2.387,-0.795666666666667,-0.1345,4.6395,1.14455,1.0121333333333333,0.39725000000000005,0.13241666666666668,0.7473,1.5418,1.2559500000000001,1.1204,0.40665,0.13555,0.8493,1.6626,1.06025,1.1713,0.33315,-0.11105000000000004,0.7271,1.3934,1.2349999999999999,1.1633333333333333,0.21499999999999997,0.07166666666666666,1.02,1.45,0.7882,0.8085666666666667,0.06110000000000004,-0.020366666666666644,0.7271,0.8493,1.295,1.2133333333333334,0.245,0.08166666666666667,1.05,1.54,6.0,6.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,6.0,6.0,11.0,12.666666666666666,5.0,-1.666666666666666,6.0,16.0,4.0,3.3333333333333335,2.0,0.6666666666666665,2.0,6.0,52.685,41.580000000000005,33.315,11.104999999999995,19.37,86.0,1
MoSb2,P-3m1,46.5,48.0,4.5,-1.5,42.0,51.0,2.105,2.0866666666666664,0.05500000000000016,0.018333333333333535,2.05,2.16,-7.5793,-7.816800000000001,0.7125000000000004,0.2375000000000007,-8.2918,-6.8668,-1.56165,-1.5635000000000001,0.005549999999999944,0.0018500000000001293,-1.5672,-1.5561,-4.57255,-4.6573,0.2542500000000003,0.0847500000000001,-4.8268,-4.3183,2.30005,3.111566666666667,2.43455,-0.8115166666666669,-0.1345,4.7346,1.27265,1.1829333333333334,0.26915,0.08971666666666667,1.0035,1.5418,1.4513,1.3808666666666667,0.21130000000000004,0.07043333333333335,1.24,1.6626,0.5877,0.5412333333333333,0.1394,0.04646666666666663,0.4483,0.7271,1.415,1.4033333333333333,0.03500000000000003,0.011666666666666603,1.38,1.45,0.9835499999999999,1.0690333333333333,0.25645,-0.0854833333333333,0.7271,1.24,1.4649999999999999,1.4400000000000002,0.07500000000000007,0.0249999999999998,1.39,1.54,10.5,12.0,4.5,-1.5,6.0,15.0,5.5,5.333333333333333,0.5,0.16666666666666696,5.0,6.0,10.5,12.0,4.5,-1.5,6.0,15.0,4.5,4.0,1.5,0.5,3.0,6.0,64.275,57.03333333333333,21.725,7.241666666666667,42.55,86.0,1
MoSe2,P-3m1,38.0,36.666666666666664,4.0,1.3333333333333357,34.0,42.0,2.355,2.42,0.19499999999999984,-0.06499999999999995,2.16,2.55,-8.83035,-9.484866666666667,1.9635500000000006,0.6545166666666669,-10.7939,-6.8668,-2.0452500000000002,-2.2083,0.4891500000000001,0.1630499999999998,-2.5344,-1.5561,-5.4144000000000005,-5.779766666666667,1.0961000000000003,0.36536666666666706,-6.5105,-4.3183,2.3042,3.1171,2.4387,-0.8129000000000004,-0.1345,4.7429,1.17075,1.0470666666666666,0.37105,0.12368333333333342,0.7997,1.5418,1.3102,1.1927333333333332,0.35240000000000005,0.11746666666666683,0.9578,1.6626,0.4834,0.4021666666666666,0.2437,0.08123333333333337,0.2397,0.7271,1.305,1.2566666666666666,0.14500000000000002,0.04833333333333334,1.16,1.45,0.8424499999999999,0.8809,0.11535000000000001,-0.03845000000000004,0.7271,0.9578,1.37,1.3133333333333332,0.17000000000000004,0.056666666666666754,1.2,1.54,11.0,12.666666666666666,5.0,-1.666666666666666,6.0,16.0,6.0,6.0,0.0,0.0,6.0,6.0,11.0,12.666666666666666,5.0,-1.666666666666666,6.0,16.0,4.0,3.3333333333333335,2.0,0.6666666666666665,2.0,6.0,56.12,46.16,29.880000000000003,9.960000000000003,26.24,86.0,1
MoTe2,P-3m1,47.0,48.666666666666664,5.0,-1.6666666666666643,42.0,52.0,2.13,2.12,0.030000000000000027,0.010000000000000009,2.1,2.16,-8.2814,-8.752933333333333,1.4146,0.47153333333333336,-9.696,-6.8668,-2.00165,-2.150166666666667,0.44554999999999995,0.14851666666666674,-2.4472,-1.5561,-5.135,-5.407233333333333,0.8167,0.2722333333333333,-5.9517,-4.3183,1.9268,2.6139,2.0613,-0.6871,-0.1345,3.9881,1.2457500000000001,1.1470666666666667,0.29605000000000004,0.09868333333333335,0.9497,1.5418,1.4059,1.3203333333333334,0.25670000000000004,0.08556666666666668,1.1492,1.6626,0.5782,0.5285666666666667,0.14889999999999998,0.04963333333333325,0.4293,0.7271,1.4,1.3833333333333335,0.04999999999999993,0.016666666666666496,1.35,1.45,0.93815,1.0085,0.21105000000000002,-0.07034999999999997,0.7271,1.1492,1.46,1.4333333333333333,0.08000000000000007,0.026666666666666616,1.38,1.54,11.0,12.666666666666666,5.0,-1.666666666666666,6.0,16.0,6.0,6.0,0.0,0.0,6.0,6.0,11.0,12.666666666666666,5.0,-1.666666666666666,6.0,16.0,4.0,3.3333333333333335,2.0,0.6666666666666665,2.0,6.0,61.5,53.333333333333336,24.5,8.166666666666664,37.0,86.0,1
NbF2,P-4m2,25.0,19.666666666666668,16.0,5.333333333333332,9.0,41.0,2.79,3.186666666666667,1.19,-0.39666666666666694,1.6,3.98,-13.2157,-15.228166666666667,6.0374,2.0124666666666666,-19.2531,-7.1783,-2.4702,-3.0084000000000004,1.6146000000000003,0.5382000000000002,-4.0848,-0.8556,-7.866300000000001,-8.948866666666667,3.2477000000000005,1.0825666666666671,-11.114,-4.6186,0.4954,0.9028333333333333,1.2223,-0.40743333333333326,-0.7269,1.7177,0.9898,0.7946666666666666,0.5853999999999999,0.19513333333333333,0.4044,1.5752,1.0536,0.8270666666666667,0.6796000000000001,0.2265333333333333,0.374,1.7332,0.9191499999999999,0.9679333333333333,0.14634999999999992,-0.048783333333333345,0.7728,1.0655,1.04,0.93,0.33000000000000007,0.10999999999999999,0.71,1.37,0.5734,0.5069333333333333,0.19940000000000002,0.06646666666666667,0.374,0.7728,1.105,0.9266666666666666,0.5349999999999999,0.1783333333333333,0.57,1.64,6.0,6.333333333333333,1.0,-0.33333333333333304,5.0,7.0,6.0,6.333333333333333,1.0,-0.33333333333333304,5.0,7.0,11.0,13.0,6.0,-2.0,5.0,17.0,4.0,3.0,3.0,1.0,1.0,7.0,54.85,37.800000000000004,51.15,17.049999999999994,3.7,106.0,1
NbI2,P-4m2,47.0,49.0,6.0,-2.0,41.0,53.0,2.13,2.3066666666666666,0.53,-0.17666666666666653,1.6,2.66,-9.13495,-9.787166666666666,1.9566499999999998,0.652216666666666,-11.0916,-7.1783,-2.08655,-2.4968666666666666,1.23095,0.41031666666666666,-3.3175,-0.8556,-5.85125,-6.262133333333334,1.23265,0.41088333333333393,-7.0839,-4.6186,1.74995,2.5755666666666666,2.4768499999999998,-0.8256166666666667,-0.7269,4.2268,1.2388,1.1266666666666667,0.3364,0.11213333333333325,0.9024,1.5752,1.40405,1.2943333333333333,0.32915000000000005,0.10971666666666668,1.0749,1.7332,0.59235,0.5322,0.18045000000000003,0.06015000000000001,0.4119,0.7728,1.35,1.3433333333333335,0.020000000000000018,0.006666666666666599,1.33,1.37,0.9238500000000001,0.9742000000000001,0.15104999999999996,-0.05035000000000006,0.7728,1.0749,1.515,1.4733333333333334,0.125,0.04166666666666652,1.39,1.64,11.0,13.0,6.0,-2.0,5.0,17.0,6.0,6.333333333333333,1.0,-0.33333333333333304,5.0,7.0,11.0,13.0,6.0,-2.0,5.0,17.0,4.0,3.0,3.0,1.0,1.0,7.0,70.3,58.4,35.7,11.900000000000002,34.6,106.0,1
NbS2,P-3m1,28.5,24.333333333333332,12.5,4.166666666666668,16.0,41.0,2.09,2.2533333333333334,0.49,-0.16333333333333333,1.6,2.58,-9.451550000000001,-10.2093,2.27325,0.7577500000000006,-11.7248,-7.1783,-1.72725,-2.0178,0.87165,0.29054999999999986,-2.5989,-0.8556,-5.8134999999999994,-6.2118,1.1949,0.3983000000000003,-7.0084,-4.6186,1.9563,2.8507,2.6832000000000003,-0.8943999999999999,-0.7269,4.6395,1.16125,1.0232666666666665,0.41395,0.1379833333333334,0.7473,1.5752,1.29125,1.1439333333333332,0.44195,0.14731666666666682,0.8493,1.7332,1.0831,1.1865333333333334,0.31029999999999996,-0.10343333333333343,0.7728,1.3934,1.195,1.1366666666666667,0.17500000000000004,0.05833333333333335,1.02,1.37,0.81105,0.8238,0.038250000000000006,-0.012749999999999928,0.7728,0.8493,1.345,1.2466666666666668,0.29499999999999993,0.09833333333333316,1.05,1.64,5.5,5.666666666666667,0.5,-0.16666666666666696,5.0,6.0,5.5,5.666666666666667,0.5,-0.16666666666666696,5.0,6.0,10.5,12.333333333333334,5.5,-1.833333333333334,5.0,16.0,4.5,3.6666666666666665,2.5,0.8333333333333335,2.0,7.0,62.685,48.24666666666667,43.315,14.43833333333333,19.37,106.0,1
NbSb2,P-3m1,46.0,47.666666666666664,5.0,-1.6666666666666643,41.0,51.0,1.825,1.8999999999999997,0.22499999999999987,-0.07499999999999973,1.6,2.05,-7.73505,-7.920633333333334,0.5567500000000001,0.18558333333333366,-8.2918,-7.1783,-1.2114,-1.3299999999999998,0.35579999999999995,0.11859999999999987,-1.5672,-0.8556,-4.7227,-4.7574000000000005,0.1041000000000003,0.0347000000000004,-4.8268,-4.6186,2.0038500000000004,2.9141,2.7307500000000005,-0.9102499999999998,-0.7269,4.7346,1.28935,1.1940666666666668,0.28584999999999994,0.09528333333333316,1.0035,1.5752,1.4866000000000001,1.4044,0.24660000000000004,0.08219999999999994,1.24,1.7332,0.61055,0.5564666666666667,0.16225000000000003,0.054083333333333344,0.4483,0.7728,1.375,1.3766666666666667,0.004999999999999893,-0.0016666666666667052,1.37,1.38,1.0064,1.0842666666666667,0.23359999999999997,-0.0778666666666667,0.7728,1.24,1.515,1.4733333333333334,0.125,0.04166666666666652,1.39,1.64,10.0,11.666666666666666,5.0,-1.666666666666666,5.0,15.0,5.0,5.0,0.0,0.0,5.0,5.0,10.0,11.666666666666666,5.0,-1.666666666666666,5.0,15.0,5.0,4.333333333333333,2.0,0.666666666666667,3.0,7.0,74.275,63.699999999999996,31.725,10.575000000000003,42.55,106.0,1
NiS2,P-4m2,22.0,20.0,6.0,2.0,16.0,28.0,2.245,2.356666666666667,0.3350000000000001,-0.11166666666666691,1.91,2.58,-9.635,-10.3316,2.0898,0.6965999999999997,-11.7248,-7.5452,-1.94375,-2.1621333333333332,0.65515,0.21838333333333326,-2.5989,-1.2886,-5.7,-6.136133333333333,1.3083999999999998,0.43613333333333326,-7.0084,-4.3916,2.57385,3.2624,2.06565,-0.68855,0.5082,4.6395,1.0030999999999999,0.9178333333333333,0.25579999999999997,0.08526666666666666,0.7473,1.2589,1.2096500000000001,1.0895333333333335,0.36035,0.1201166666666666,0.8493,1.57,0.86555,1.0414999999999999,0.52785,-0.17594999999999988,0.3377,1.3934,1.115,1.0833333333333333,0.09499999999999997,0.03166666666666673,1.02,1.21,0.5935,0.6787666666666667,0.2558,-0.08526666666666671,0.3377,0.8493,1.145,1.1133333333333333,0.09499999999999997,0.03166666666666673,1.05,1.24,8.0,7.333333333333333,2.0,0.666666666666667,6.0,10.0,8.0,7.333333333333333,2.0,0.666666666666667,6.0,10.0,13.0,14.0,3.0,-1.0,10.0,16.0,2.0,2.0,0.0,0.0,2.0,2.0,33.685,28.913333333333338,14.315,4.771666666666663,19.37,48.0,1
NiTe2,P-3m1,40.0,44.0,12.0,-4.0,28.0,52.0,2.005,2.0366666666666666,0.09500000000000008,-0.03166666666666662,1.91,2.1,-8.6206,-8.979066666666666,1.0753999999999997,0.35846666666666627,-9.696,-7.5452,-1.8679000000000001,-2.061,0.5793,0.19309999999999994,-2.4472,-1.2886,-5.17165,-5.4316666666666675,0.7800499999999997,0.26001666666666745,-5.9517,-4.3916,2.24815,2.8281333333333336,1.73995,-0.5799833333333335,0.5082,3.9881,1.1042999999999998,1.0527666666666666,0.15459999999999996,0.05153333333333332,0.9497,1.2589,1.3596,1.2894666666666668,0.21040000000000003,0.07013333333333327,1.1492,1.57,0.3835,0.39876666666666666,0.04580000000000001,-0.01526666666666665,0.3377,0.4293,1.28,1.3033333333333335,0.07000000000000006,-0.023333333333333428,1.21,1.35,0.7434499999999999,0.8786999999999999,0.40575,-0.13524999999999993,0.3377,1.1492,1.31,1.3333333333333333,0.06999999999999995,-0.023333333333333317,1.24,1.38,13.0,14.0,3.0,-1.0,10.0,16.0,8.0,7.333333333333333,2.0,0.666666666666667,6.0,10.0,13.0,14.0,3.0,-1.0,10.0,16.0,2.0,2.0,0.0,0.0,2.0,2.0,42.5,40.666666666666664,5.5,1.8333333333333357,37.0,48.0,1
OsBr2,P-4m2,55.5,48.666666666666664,20.5,6.833333333333336,35.0,76.0,2.58,2.706666666666667,0.3799999999999999,-0.12666666666666693,2.2,2.96,-10.80995,-11.374766666666668,1.6944499999999998,0.5648166666666672,-12.5044,-9.1155,-2.6798,-2.9582,0.8352,0.2784000000000001,-3.515,-1.8446,-6.9322,-7.240966666666666,0.9263000000000003,0.3087666666666662,-7.8585,-6.0059,2.6754,3.590033333333333,2.7439,-0.914633333333333,-0.0685,5.4193,1.0335,0.9394666666666667,0.2821000000000001,0.09403333333333336,0.7514,1.3156,1.1965,1.0921333333333332,0.31310000000000004,0.10436666666666683,0.8834,1.5096,0.47354999999999997,0.3917333333333333,0.24544999999999997,0.08181666666666666,0.2281,0.719,1.21,1.1866666666666665,0.07000000000000006,0.023333333333333428,1.14,1.28,0.8011999999999999,0.8285999999999999,0.0822,-0.027399999999999924,0.719,0.8834,1.3199999999999998,1.28,0.12,0.039999999999999925,1.2,1.44,19.5,18.666666666666668,2.5,0.8333333333333321,17.0,22.0,7.5,7.333333333333333,0.5,0.16666666666666696,7.0,8.0,12.5,14.0,4.5,-1.5,8.0,17.0,2.5,2.0,1.5,0.5,1.0,4.0,39.4,33.53333333333333,17.6,5.866666666666669,21.8,57.0,0
OsCl2,P-4m2,46.5,36.666666666666664,29.5,9.833333333333336,17.0,76.0,2.68,2.84,0.48,-0.1599999999999997,2.2,3.16,-11.4712,-12.256433333333334,2.3556999999999997,0.7852333333333332,-13.8269,-9.1155,-2.7655,-3.0724666666666667,0.9208999999999999,0.3069666666666667,-3.6864,-1.8446,-7.3003,-7.731766666666666,1.2944,0.43146666666666667,-8.5947,-6.0059,2.42785,3.2599666666666667,2.4963499999999996,-0.8321166666666666,-0.0685,4.9242,0.99705,0.8908666666666667,0.31855000000000006,0.10618333333333335,0.6785,1.3156,1.13315,1.0076666666666667,0.37645,0.12548333333333334,0.7567,1.5096,1.03395,1.1389333333333334,0.31495,-0.10498333333333337,0.719,1.3489,1.135,1.0866666666666667,0.14500000000000002,0.04833333333333334,0.99,1.28,0.73785,0.7441333333333334,0.018850000000000033,-0.0062833333333334185,0.719,0.7567,1.23,1.16,0.20999999999999996,0.07000000000000006,1.02,1.44,14.5,12.0,7.5,2.5,7.0,22.0,7.5,7.333333333333333,0.5,0.16666666666666696,7.0,8.0,12.5,14.0,4.5,-1.5,8.0,17.0,2.5,2.0,1.5,0.5,1.0,4.0,35.785,28.713333333333335,21.215,7.071666666666665,14.57,57.0,0
OsI2,P-3m1,64.5,60.666666666666664,11.5,3.8333333333333357,53.0,76.0,2.43,2.506666666666667,0.22999999999999998,-0.07666666666666666,2.2,2.66,-10.10355,-10.4329,0.9880499999999994,0.3293499999999998,-11.0916,-9.1155,-2.58105,-2.8265333333333333,0.73645,0.2454833333333334,-3.3175,-1.8446,-6.5449,-6.724566666666667,0.5390000000000001,0.1796666666666673,-7.0839,-6.0059,2.07915,2.795033333333333,2.14765,-0.715883333333333,-0.0685,4.2268,1.109,1.0401333333333334,0.20660000000000006,0.06886666666666669,0.9024,1.3156,1.2922500000000001,1.2198,0.21735000000000004,0.07245000000000001,1.0749,1.5096,0.56545,0.5142666666666666,0.15355,0.05118333333333333,0.4119,0.719,1.3050000000000002,1.3133333333333335,0.025000000000000022,-0.008333333333333415,1.28,1.33,0.8969499999999999,0.9562666666666666,0.17795,-0.05931666666666663,0.719,1.0749,1.415,1.4066666666666665,0.025000000000000022,0.008333333333333415,1.39,1.44,19.5,18.666666666666668,2.5,0.8333333333333321,17.0,22.0,7.5,7.333333333333333,0.5,0.16666666666666696,7.0,8.0,12.5,14.0,4.5,-1.5,8.0,17.0,2.5,2.0,1.5,0.5,1.0,4.0,45.8,42.06666666666667,11.2,3.7333333333333307,34.6,57.0,0
OsO2,P-4m2,42.0,30.666666666666668,34.0,11.33333333333333,8.0,76.0,2.8200000000000003,3.026666666666667,0.6199999999999999,-0.20666666666666678,2.2,3.44,-12.71075,-13.90916666666667,3.59525,1.1984166666666685,-16.306,-9.1155,-2.33085,-2.4929333333333332,0.48624999999999996,0.16208333333333325,-2.8171,-1.8446,-7.5182,-8.0223,1.5123000000000002,0.5040999999999998,-9.0305,-6.0059,2.06995,2.782766666666667,2.13845,-0.7128166666666667,-0.0685,4.2084,0.8882000000000001,0.7457333333333334,0.42740000000000006,0.14246666666666669,0.4608,1.3156,0.97145,0.7920666666666666,0.53815,0.17938333333333345,0.4333,1.5096,0.897,0.9563333333333333,0.178,-0.059333333333333294,0.719,1.075,1.005,0.9133333333333334,0.275,0.09166666666666656,0.73,1.28,0.5761499999999999,0.5285333333333333,0.14284999999999998,0.047616666666666696,0.4333,0.719,1.05,0.9199999999999999,0.38999999999999996,0.13000000000000006,0.66,1.44,14.0,11.333333333333334,8.0,2.666666666666666,6.0,22.0,7.0,6.666666666666667,1.0,0.33333333333333304,6.0,8.0,12.0,13.333333333333334,4.0,-1.333333333333334,8.0,16.0,3.0,2.6666666666666665,1.0,0.3333333333333335,2.0,4.0,31.12,22.493333333333336,25.88,8.626666666666662,5.24,57.0,1
OsSe2,P-4m2,55.0,48.0,21.0,7.0,34.0,76.0,2.375,2.433333333333333,0.17499999999999982,-0.058333333333333126,2.2,2.55,-9.9547,-10.234433333333333,0.8392,0.2797333333333327,-10.7939,-9.1155,-2.1895000000000002,-2.304466666666667,0.3449000000000001,0.11496666666666677,-2.5344,-1.8446,-6.2582,-6.342300000000001,0.2523000000000004,0.08410000000000073,-6.5105,-6.0059,2.3371999999999997,3.1390999999999996,2.4056999999999995,-0.8018999999999996,-0.0685,4.7429,1.05765,0.9716666666666667,0.25795000000000007,0.08598333333333336,0.7997,1.3156,1.2337,1.1417333333333335,0.27590000000000003,0.09196666666666653,0.9578,1.5096,0.47935,0.39946666666666664,0.23965,0.07988333333333335,0.2397,0.719,1.22,1.2,0.06000000000000005,0.020000000000000018,1.16,1.28,0.8384,0.8782,0.1194,-0.0398,0.719,0.9578,1.3199999999999998,1.28,0.12,0.039999999999999925,1.2,1.44,19.0,18.0,3.0,1.0,16.0,22.0,7.0,6.666666666666667,1.0,0.33333333333333304,6.0,8.0,12.0,13.333333333333334,4.0,-1.333333333333334,8.0,16.0,3.0,2.6666666666666665,1.0,0.3333333333333335,2.0,4.0,41.62,36.49333333333333,15.38,5.126666666666667,26.24,57.0,1
OsTe2,P-3m1,64.0,60.0,12.0,4.0,52.0,76.0,2.1500000000000004,2.1333333333333333,0.050000000000000044,0.01666666666666683,2.1,2.2,-9.405750000000001,-9.5025,0.29024999999999945,0.09674999999999923,-9.696,-9.1155,-2.1459,-2.2463333333333333,0.3013,0.10043333333333326,-2.4472,-1.8446,-5.9788,-5.969766666666666,0.027099999999999902,-0.009033333333333893,-6.0059,-5.9517,1.9598,2.6359,2.0282999999999998,-0.6760999999999997,-0.0685,3.9881,1.13265,1.0716666666666665,0.18295000000000006,0.0609833333333335,0.9497,1.3156,1.3294000000000001,1.2693333333333332,0.18020000000000003,0.060066666666666824,1.1492,1.5096,0.5741499999999999,0.5258666666666666,0.14484999999999998,0.0482833333333334,0.4293,0.719,1.315,1.3266666666666669,0.03500000000000003,-0.011666666666666825,1.28,1.35,0.9340999999999999,1.0058,0.21510000000000004,-0.07170000000000004,0.719,1.1492,1.41,1.3999999999999997,0.030000000000000027,0.010000000000000231,1.38,1.44,19.0,18.0,3.0,1.0,16.0,22.0,7.0,6.666666666666667,1.0,0.33333333333333304,6.0,8.0,12.0,13.333333333333334,4.0,-1.333333333333334,8.0,16.0,3.0,2.6666666666666665,1.0,0.3333333333333335,2.0,4.0,47.0,43.666666666666664,10.0,3.3333333333333357,37.0,57.0,1
PbBr2,P-6m2,58.5,50.666666666666664,23.5,7.833333333333336,35.0,82.0,2.645,2.75,0.31499999999999995,-0.10499999999999998,2.33,2.96,-9.5222,-10.516266666666667,2.9822,0.9940666666666664,-12.5044,-6.54,-2.1098500000000002,-2.5782333333333334,1.4051500000000001,0.4683833333333334,-3.515,-0.7047,-5.67725,-6.404333333333334,2.1812500000000004,0.7270833333333335,-7.8585,-3.496,3.9924,4.4680333333333335,1.4268999999999998,-0.4756333333333336,2.5655,5.4193,0.8955,0.8474666666666666,0.14410000000000006,0.04803333333333343,0.7514,1.0396,1.14415,1.0572333333333332,0.26075000000000004,0.08691666666666675,0.8834,1.4049,0.39785,0.34126666666666666,0.16975,0.05658333333333333,0.2281,0.5676,1.305,1.25,0.16500000000000004,0.05499999999999994,1.14,1.47,1.14415,1.0572333333333332,0.26075000000000004,0.08691666666666675,0.8834,1.4049,1.33,1.2866666666666666,0.13,0.043333333333333335,1.2,1.46,22.5,20.666666666666668,5.5,1.8333333333333321,17.0,28.0,5.5,6.0,1.5,-0.5,4.0,7.0,15.5,16.0,1.5,-0.5,14.0,17.0,2.5,2.0,1.5,0.5,1.0,4.0,34.755,30.436666666666667,12.955,4.318333333333333,21.8,47.71,0
